Topic comp.graphics word list
a: 2491	
aa: 4	aaaa: 2	aad: 1	aaffff: 2	aafffff: 1	aajqohe: 1	aalborg: 2	aamrl: 7	aangeboden: 1	aantal: 4	
bobasun: 5	bobby: 3	bobo: 1	bobr: 1	bocaraton: 1	bodies: 1	body: 11	boecom: 1	boeing: 12	boeings: 1	
bof: 4	bogus: 42	bohr: 2	boing: 1	bold: 1	bolton: 2	bolts: 1	bolz: 2	bond: 1	bonds: 2	
bones: 1	bonn: 3	book: 21	booker: 1	books: 18	bookstore: 1	boolean: 11	boon: 1	boot: 3	boote: 7	
booth: 1	boots: 4	border: 28	borderpixel: 1	borderpixmap: 2	borders: 1	borderwidth: 1	bore: 1	boreham: 1	borg: 1	
boring: 3	boris: 1	borni: 4	bortels: 1	bosss: 2	boston: 3	both: 93	bought: 7	boulder: 47	bouldercompuserve: 1	
boulevard: 1	bounceback: 1	bouncebounce: 1	bounced: 4	bound: 1	boundary: 2	bounding: 1	bounds: 1	bourget: 2	bourland: 1	
bourne: 1	bowers: 1	box: 58	boxes: 9	boxglue: 1	boyd: 3	boyer: 1	bozeman: 1	bp: 2	bpi: 2	
bpps: 3	brad: 6	bradford: 5	bradley: 3	brain: 19	brains: 1	bram: 2	branch: 2	break: 21	breakpause: 1	
breakpoints: 2	breaksyour: 2	breath: 1	brent: 2	brevity: 2	brian: 31	brians: 4	bride: 1	bridge: 1	brief: 2	
briefly: 2	bright: 1	brighton: 3	bring: 5	brings: 3	bristol: 3	british: 2	brits: 1	brl: 1	broad: 2	
broadcast: 1	broccoli: 2	broke: 2	broken: 6	brook: 1	brookgrove: 1	brookline: 4	brooks: 1	brooksdbrooks: 1	brossards: 1	
brothers: 2	brought: 6	brown: 18	brownastroatc: 2	browse: 1	browser: 3	brsmith: 1	brtph: 7	bruce: 7	bruno: 3	
brush: 2	brussels: 1	brute: 1	bryan: 5	bryant: 1	bs: 4	bsd: 44	bsdfaq: 1	bsdi: 2	bsdoscolor: 1	
bsdstyle: 1	bshaw: 6	bss: 4	bst: 1	bstatic: 6	bt: 5	btaylor: 2	btr: 1	btw: 7	bu: 12	
bubba: 1	buck: 2	bucky: 1	budget: 1	budgets: 1	buf: 25	bufbufsiz: 6	buffalo: 13	buffalocomp: 1	buffer: 29	
buffered: 2	buffering: 3	buffers: 6	buffington: 2	buflen: 1	buflength: 2	bufmax: 4	bufn: 6	bufsiz: 6	bufsizeofbufsizeofbuf: 4	
bufstrlenbuf: 2	bufuuencode: 2	bufy: 6	bug: 28	bugclx: 1	bugfeature: 2	bugfixing: 1	bugging: 1	buggy: 2	buglet: 1	
bugs: 9	bugsbunny: 12	build: 154	buildbname: 2	builder: 17	builders: 2	builderxcessory: 2	buildfile: 2	buildfilename: 2	building: 41	
buildings: 2	buildn: 2	buildneed: 2	buildnull: 4	buildoutput: 4	buildprogram: 2	builds: 2	buildtfile: 2	built: 33	builtin: 10	
builtn: 2	bull: 14	bulletin: 1	bulletproof: 1	bulls: 1	bummer: 1	bump: 6	bunch: 11	bundled: 6	bunyip: 2	
burden: 1	burgess: 1	burkhard: 1	burlington: 1	burnaby: 1	burns: 3	bursty: 1	bus: 7	buses: 1	bush: 1	
business: 7	busy: 10	busywait: 1	but: 494	button: 57	buttonmotionmask: 1	buttonpress: 1	buttonpressmask: 4	buttonpressmaskkeypressmask: 2	buttonreleasemask: 3	
buttons: 13	buttonswidgets: 1	buy: 10	buyer: 1	buyersguide: 1	buying: 2	buzz: 32	buzzword: 1	buzzwords: 1	bv: 2	
bvsmith: 2	bvxg: 3	bw: 10	bwi: 1	bwtwo: 10	bx: 5	bxn: 1	by: 603	byers: 1	byo: 1	
byrne: 2	byrnebritish: 1	byte: 10	bytes: 32	bytesafter: 2	bytesn: 6	byu: 2	bzero: 3	bzw: 2	c: 407	
ca: 126	cac: 5	cache: 12	cachecarry: 1	cached: 5	cacheing: 1	caching: 4	cad: 4	caddies: 1	caddr: 3	
caddy: 1	cadence: 1	cadre: 5	cadreor: 1	cadsys: 1	cae: 3	caen: 24	cahill: 1	cake: 1	calculate: 1	
calculation: 2	caley: 2	california: 12	californiagatekeeper: 1	californiasoda: 1	call: 100	callable: 4	callback: 27	callbackdata: 1	callbackdatadoit: 3	
callbackdatatextptr: 1	callbacks: 13	callbackwidget: 2	called: 73	caller: 1	calling: 21	callingwidget: 1	calloc: 2	calls: 49	caltech: 1	
cam: 46	camborne: 1	cambridge: 26	came: 8	camhpp: 2	campus: 3	can: 703	canada: 10	canberra: 3	cancel: 5	
canda: 2	candidate: 1	cannon: 2	cannot: 62	cant: 98	cantaloupe: 645	canterbury: 1	canvas: 13	canvassee: 2	capabilities: 12	
capability: 9	capable: 4	capbak: 1	capbakx: 1	cape: 1	capital: 9	capitals: 1	caps: 1	capslock: 10	caption: 1	
capture: 5	captureplayback: 2	captures: 1	capturing: 1	capubschemenewxscm: 1	capubxget: 1	capubxr: 1	car: 2	card: 20	cardinal: 8	
cardinalcnt: 1	cards: 10	care: 17	careful: 6	carefully: 4	cares: 1	carina: 9	carl: 4	carleton: 3	carlj: 2	
carnegie: 7	carol: 2	carolina: 2	carolinacs: 1	carries: 1	carroll: 1	carry: 3	carshx: 1	cartridge: 2	cartridges: 3	
cary: 1	cas: 3	cascading: 1	case: 95	cased: 1	cases: 20	casey: 4	casper: 8	cast: 3	casting: 3	
cat: 2	catalogtelnet: 1	catch: 9	cated: 4	categories: 12	categorized: 1	category: 9	cates: 4	cathyr: 1	cating: 4	
catt: 15	cauchy: 1	caught: 2	cauldron: 2	cause: 32	caused: 2	causes: 15	causing: 7	caution: 1	caveat: 1	
caveatemptor: 1	caveats: 1	caveatstrivia: 1	cb: 16	cbased: 2	cbeams: 1	cbfsb: 2	cbi: 2	cbl: 1	cbmvaxpyramid: 1	
cbnewsb: 1	cbnewsj: 2	cbnewsk: 2	cbnewsl: 2	cbosgdsun: 2	cc: 156	ccalmr: 1	ccalmrpubacegrxmgr: 1	ccalmrpubacegrxvgr: 1	ccc: 5	
ccf: 4	ccgwt: 1	ccmrc: 2	ccny: 1	ccoptions: 3	ccoptionsansi: 1	ccoptionso: 2	ccplus: 1	ccs: 6	ccscript: 1	
ccsds: 3	ccur: 3	ccustomization: 1	ccv: 3	ccvi: 1	cd: 9	cdb: 1	cdrom: 10	cds: 1	cdt: 1	
cduhc: 1	ce: 2	ceb: 1	cec: 3	cedex: 4	cek: 1	cekv: 1	cell: 4	cellar: 1	cells: 18	
cellular: 3	cem: 2	ceng: 1	center: 45	centerline: 15	centers: 1	central: 12	centre: 15	century: 2	cep: 3	
ceqq: 2	cerf: 2	cerics: 1	cern: 3	cerna: 3	certain: 25	certainly: 10	ces: 2	cest: 1	cf: 4	
cfa: 2	cfb: 4	cfcl: 1	cfgetcstream: 2	cflags: 1	cflatter: 1	cfortran: 1	cfphrbovpadjs: 1	cfv: 2	cfvr: 1	
cfvs: 1	cg: 17	cgac: 7	cgb: 4	cgbc: 4	cgc: 2	cgce: 2	cgfour: 8	cgfourbwtwo: 2	cgsix: 1	
cgtwelve: 1	ch: 23	chaired: 1	chalkboard: 1	chalkpassing: 1	chalmers: 11	chan: 3	chance: 10	chances: 2	chandler: 4	
chang: 2	change: 80	changed: 26	changelog: 1	changes: 35	changing: 13	channels: 1	chaos: 2	chapel: 3	chapman: 1	
chapter: 4	char: 127	character: 50	characterbased: 1	characteristic: 1	characteristics: 3	characterize: 1	charactern: 2	characteronly: 1	characters: 40	
characterset: 1	charargv: 2	charcell: 1	charclass: 1	chardr: 4	charge: 3	charges: 1	charlie: 1	charname: 1	charnull: 1	
charon: 3	charproc: 3	chars: 10	charset: 7	charsetiso: 4	charsetofwcharconst: 1	chart: 6	charter: 2	charts: 4	charxargv: 1	
chasing: 1	chassis: 1	chatterjee: 2	cheap: 2	cheaper: 2	cheaply: 1	cheating: 1	check: 103	checked: 9	checking: 17	
checkoff: 1	checks: 4	cheers: 8	cheng: 1	cheong: 1	cherries: 1	chgrp: 1	chhabra: 1	chheda: 1	chi: 1	
chicago: 7	chicken: 1	child: 14	childposition: 1	children: 14	childreni: 1	childs: 7	childw: 1	chimpc: 3	china: 2	
chineham: 5	chinese: 5	chip: 4	chipmunk: 2	chips: 2	chipset: 3	chipsets: 5	chiseling: 1	chlbs: 3	chmod: 9	
chnews: 4	choice: 10	choicemaking: 1	choices: 3	chokes: 1	chonglab: 4	chongo: 16	choose: 7	chooses: 2	choppy: 3	
chosen: 3	chou: 3	chown: 1	chpubimakefile: 1	chpubxcontribxrpc: 1	chris: 8	christian: 6	christopher: 2	christy: 13	chronological: 1	
chsoftwarexr: 1	chsun: 2	chuck: 1	chun: 1	chunk: 5	chunks: 1	church: 2	chx: 1	ci: 3	cichlid: 1	
cida: 2	cie: 1	cifj: 2	cigehn: 1	ciq: 2	circular: 8	circumstances: 3	cis: 166	cit: 1	citation: 1	
cites: 2	cities: 2	citing: 1	citr: 2	citri: 24	city: 19	civil: 2	civq: 2	cjhs: 8	cjje: 1	
cjjig: 2	cjmg: 1	cjwl: 1	ck: 3	ckba: 1	ckny: 4	cky: 2	claes: 5	claeys: 1	claim: 11	
claimed: 1	claims: 4	clara: 12	clarifications: 2	clark: 2	clarkson: 1	class: 51	classes: 11	classic: 1	classical: 2	
classics: 2	classicxmgraph: 1	classified: 2	classroom: 2	claude: 1	clay: 4	clean: 5	cleaned: 4	cleaning: 2	cleans: 1	
cleanup: 2	cleanups: 1	clear: 14	clearly: 11	clench: 1	cleqf: 1	cleveland: 10	clever: 1	click: 9	clickanddrag: 1	
clicked: 2	clicking: 2	clicks: 2	client: 108	clients: 82	clientserver: 2	clientside: 2	clientspecific: 1	clientsside: 1	clientsxauthgethost: 1	
clientsxhostxhost: 1	clientsxpic: 1	clientsxrsh: 1	clientsxtroff: 1	cliff: 1	clike: 1	clinic: 2	clip: 14	clipboard: 1	clipbychildren: 2	
clipmask: 1	clipmasks: 1	clipped: 3	clipping: 4	clips: 1	clkprog: 1	cln: 1	clock: 13	clocks: 7	clog: 1	
clone: 2	close: 12	closed: 14	closely: 4	closer: 1	closest: 2	closing: 2	closure: 3	clouds: 1	clown: 1	
clr: 6	cls: 1	club: 79	clue: 6	clues: 6	cluster: 3	cluttering: 2	clw: 1	clx: 4	cm: 4	
cmap: 22	cmapxcreatecolormapdpy: 1	cmcgc: 2	cmdtool: 2	cmedurer: 1	cmn: 1	cmotif: 1	cmp: 1	cmu: 1440	cmus: 1	
cnam: 2	cnbl: 2	cndave: 1	cneed: 2	cnendn: 2	cnian: 1	cnm: 1	cnt: 27	co: 102	coast: 1	
cobcs: 1	cobler: 1	cobol: 1	cobra: 1	cochavy: 1	coda: 1	code: 242	codecenter: 2	codeset: 4	codevisual: 1	
coding: 3	coe: 12	coerce: 1	coexist: 2	cogsci: 5	coherent: 2	coincide: 1	coincidence: 1	col: 56	colaric: 2	
colas: 1	colit: 1	collaborative: 1	collapse: 1	colleague: 2	colleagues: 1	collect: 1	collected: 2	collecting: 1	collection: 11	
college: 10	collider: 1	collier: 2	collision: 2	colonnade: 1	colonseparated: 2	color: 170	colorado: 40	colorboard: 2	colorcell: 5	
colorcells: 1	colored: 2	colormap: 88	colormapchangemask: 1	colormapcolormap: 1	colormapfocuspolicy: 1	colormapfocuspolicypointer: 1	colormapgreedy: 1	colormapinds: 2	colormaps: 15	
colormouse: 1	colors: 31	colorsdrawindex: 8	colorsmy: 6	colorsoft: 1	colortable: 2	colour: 15	coloured: 2	colourmap: 4	colourmaps: 1	
colours: 3	columbia: 60	columbus: 3	column: 17	columnists: 1	columnn: 2	colxterm: 1	com: 1069	combination: 6	combine: 1	
combined: 3	combines: 2	combining: 2	come: 25	comes: 14	comevening: 5	comfortable: 2	comftppubuserssundargraph: 1	coming: 4	comm: 8	
command: 69	commandbased: 1	commandbat: 1	commandline: 7	commando: 1	commands: 13	commandwidgetclass: 1	comment: 9	comments: 36	commentswishlist: 1	
commerce: 2	commercial: 26	commercialvendorsupplied: 1	commitment: 1	commodore: 1	common: 27	commonly: 4	commonlyused: 1	commonview: 1	comms: 2	
communica: 3	communication: 15	communications: 21	communicationsfax: 1	communique: 1	communities: 3	community: 10	comnew: 1	comp: 1218	compact: 8	
companies: 5	company: 27	companys: 1	compaq: 5	comparable: 1	comparative: 1	compare: 2	compared: 3	comparison: 1	comparisons: 1	
comparisonscomments: 1	compassion: 1	compat: 2	compatabilty: 1	compatable: 1	compatibility: 9	compatibilty: 2	compatible: 17	compensation: 1	compete: 6	
competing: 2	competitors: 2	compilation: 7	compile: 52	compilebuild: 2	compiled: 41	compiledlinked: 2	compilein: 1	compilelink: 2	compiler: 26	
compilers: 18	compiles: 11	compiletime: 3	compiling: 30	compilingbuilding: 2	complain: 1	complaining: 1	complains: 3	complaint: 2	complaints: 2	
complete: 36	completed: 3	completely: 16	completion: 1	complex: 8	compliance: 2	compliant: 1	complicated: 6	complications: 1	complient: 1	
components: 9	compose: 6	composed: 3	composer: 2	composing: 2	composite: 5	compositep: 1	composition: 1	compound: 4	comprehend: 1	
comprehensive: 5	compress: 5	compressed: 6	compresses: 1	compressing: 1	compression: 7	comprising: 1	compromise: 2	compsci: 6	compubxbookxmt: 1	
compubxcontribshx: 2	compubxcontribxbibliography: 1	compubxr: 2	compuserve: 2	computations: 1	compute: 3	computer: 105	computerbased: 1	computers: 4	computing: 29	
coms: 12	comsys: 1	comwhat: 1	comwithout: 1	con: 4	concatenate: 1	concentrates: 1	concentrators: 1	concept: 1	concepts: 3	
conceptual: 1	concerned: 5	concerning: 4	concerns: 1	concert: 7	concise: 4	conclusions: 1	concordia: 19	concurrent: 3	concurrently: 1	
cond: 1	condensed: 2	condition: 5	conditional: 2	conditions: 2	conducted: 1	conference: 22	conferences: 4	conferencing: 3	confering: 2	
confess: 2	confidence: 1	confident: 3	config: 5	configre: 1	configsite: 1	configurable: 3	configuration: 31	configure: 8	configured: 8	
configuring: 5	configxr: 2	confirm: 1	confirmation: 9	confirmdeny: 1	confirmed: 1	conflict: 7	conflicting: 1	conflicts: 8	conformant: 1	
conformed: 1	conforms: 7	confuse: 4	confused: 2	confusion: 4	congruent: 5	conn: 2	connect: 19	connected: 9	connection: 30	
connectionflags: 1	connectionnumberxtdisplaywidget: 1	connections: 4	connects: 2	connexion: 3	connolly: 1	connollys: 1	conor: 1	conrad: 1	conscious: 1	
consem: 2	consemno: 1	consensys: 7	consent: 1	consequently: 1	conserve: 2	consider: 18	considerably: 8	considerations: 1	considered: 15	
considering: 5	consist: 1	consisted: 1	consistent: 8	consistently: 1	consists: 9	consolation: 1	console: 8	consortium: 34	consortiums: 1	
const: 1	constantly: 1	constants: 1	constrained: 1	constrains: 1	constraint: 2	constraints: 2	construct: 2	constructing: 1	constructs: 1	
construed: 2	constype: 1	consult: 5	consultants: 6	consulted: 1	consulting: 6	consumed: 3	consumes: 2	contact: 43	contacted: 2	
contacting: 1	contain: 14	contained: 7	containing: 25	contains: 55	content: 4	contents: 29	contentsproblems: 1	contenttransferencoding: 4	contenttype: 4	
contest: 99	contests: 16	contex: 3	context: 45	contexts: 3	continents: 1	continously: 1	continue: 18	continues: 4	continuing: 5	
continuous: 1	continuously: 2	continuoustelepointertrue: 1	contour: 1	contracted: 1	contracts: 1	contradictory: 1	contrast: 1	contrib: 54	contribacegr: 1	
contribaicons: 1	contribasedit: 1	contribclientsxfed: 1	contribclientsxloadimage: 1	contribclientsxskel: 1	contribclx: 1	contribctw: 1	contribdecwindows: 1	contribdocimakeimake: 1	contribdpslabel: 1	
contribemu: 1	contribfaq: 1	contribfaqxt: 2	contribimagemagick: 1	contribimg: 1	contribindex: 1	contriblayout: 1	contriblibpextconverters: 2	contribmdisp: 1	contribmtxlib: 3	
contribmxterm: 1	contribpbmplusdec: 1	contribr: 2	contribrfixes: 1	contribrfixesxfigpatchesxfig: 1	contribserpent: 1	contribsunkbd: 1	contribups: 1	contribute: 4	contributed: 8	
contributedbutwellmaintained: 1	contributing: 1	contribution: 1	contributions: 2	contributors: 4	contributory: 1	contribvimage: 2	contribwwl: 1	contribx: 1	contribxaw: 1	
contribxawdrxawd: 1	contribxbaewidgets: 1	contribxcrichtext: 1	contribxew: 3	contribxfree: 1	contribxgkswidget: 1	contribxloadimage: 1	contribxpm: 1	contribxproof: 1	contribxr: 1	
contribxsun: 1	contribxsunr: 1	contribxtrap: 1	contribxv: 1	contribxvertext: 3	contribxview: 2	contribxvt: 1	control: 31	controlg: 1	controlled: 2	
controller: 1	controllers: 1	controls: 2	contructs: 2	contunues: 1	conveniant: 2	convenience: 2	convenient: 9	convention: 10	conventions: 8	
conversations: 1	converse: 11	conversion: 8	conversions: 4	convert: 28	converted: 17	converter: 51	converters: 13	converterspecific: 1	converting: 6	
converts: 1	convertview: 2	convex: 1	convience: 2	cool: 2	coolidge: 4	cooperation: 2	coordinate: 1	coordinated: 1	coordinates: 13	
copes: 1	copied: 6	copies: 13	copper: 2	copy: 56	copyarea: 2	copyfromparent: 15	copying: 7	copylefted: 2	copyrectangle: 1	
copyright: 15	copyrighted: 3	copyrights: 1	cora: 1	corax: 2	core: 42	coredump: 3	corel: 1	corep: 1	corerec: 1	
cornell: 9	corner: 6	cornwall: 1	corp: 18	corpgate: 3	corporate: 2	corporation: 31	corporations: 1	correct: 37	corrected: 5	
correction: 1	corrections: 4	corrective: 4	correctly: 17	correctness: 2	correctrevise: 2	correspon: 1	correspond: 2	corresponding: 6	corresponds: 1	
corrupted: 2	cos: 4	cose: 3	cosecomplient: 3	cosma: 1	cosmic: 1	cosmo: 1	cosmos: 1	cosponsored: 1	cossack: 1	
cost: 6	costheta: 2	costs: 3	cothren: 1	could: 107	couldnt: 8	council: 4	count: 51	counted: 5	counter: 2	
counterparts: 1	counting: 2	country: 5	countsizeofdestroyrec: 1	county: 1	couple: 10	course: 58	courses: 22	coursework: 1	courseworks: 1	
court: 2	courtesy: 25	cous: 1	coveemailgpatapis: 1	cover: 6	coverage: 2	covered: 2	covers: 1	cp: 1	cpcahil: 2	
cpf: 1	cpio: 1	cpostscript: 1	cpp: 12	cppqe: 1	cpps: 2	cpqhou: 3	cprwe: 1	cpu: 13	cpuintensive: 1	
cpumemory: 1	cpus: 4	cpuserver: 2	cqa: 1	cqrbb: 1	cqrib: 1	cqtkk: 3	cqxma: 1	cr: 6	crabapple: 227	
craft: 2	cramped: 2	crankout: 1	crap: 1	crash: 7	crashes: 9	cray: 1	crazy: 2	crd: 12	crdgw: 1	
create: 76	created: 26	creategc: 2	createnull: 1	creates: 12	createwindow: 1	creating: 29	creation: 14	creative: 14	creatively: 2	
creativity: 2	creator: 1	creats: 2	creatures: 8	credible: 1	credit: 5	credited: 1	credits: 1	creek: 1	crihan: 1	
crime: 9	crio: 2	criptic: 2	cristy: 1	criteria: 1	critical: 3	critiques: 1	critiquing: 1	critiscism: 1	crj: 2	
crl: 9	crlpubxr: 1	cron: 2	cronkite: 3	crony: 1	crooke: 1	crop: 1	cross: 3	crosshair: 1	crossposted: 3	
crosswire: 1	crowley: 2	crsa: 1	crt: 2	cruces: 1	crucial: 1	crude: 1	cruz: 3	crxg: 1	cry: 4	
crystalscan: 2	cs: 1177	csb: 1	csc: 12	csccolorado: 1	csci: 4	csd: 1	cse: 6	csf: 1	csfc: 1	
csg: 5	csgrad: 4	csh: 12	cshlike: 1	cshrc: 3	cshs: 2	csi: 7	csid: 3	csiro: 20	cslip: 4	
csm: 2	csmxz: 1	csn: 25	csnm: 1	cso: 11	csosu: 1	csp: 1	csrv: 2	css: 13	cssc: 1	
csscsyd: 4	csshu: 2	csthomas: 2	csumiacscaptain: 1	csus: 2	csv: 3	csy: 1	cszv: 1	ct: 4	cta: 1	
ctags: 1	ctay: 1	ctbo: 1	ctcl: 1	ctcvax: 1	cthe: 3	cthu: 1	cthulhu: 2	ctid: 3	ctlseqs: 1	
ctp: 4	ctr: 40	ctrl: 8	ctrlg: 2	ctrlkeya: 1	ctrlkeye: 1	ctrlkeymfire: 1	ctrlkeyo: 3	ctrlkeyq: 2	ctrlo: 7	
ctrlq: 1	ctrlv: 2	ctt: 2	ctthe: 2	ctwm: 4	ctype: 4	cu: 3	cuil: 2	cuilimperial: 1	cuilixos: 1	
cuillancorp: 1	cuilrw: 1	cuilrwdec: 1	cuilrwics: 1	cujl: 1	culprit: 1	culture: 18	cumbersome: 3	cumi: 1	cummins: 1	
cunixf: 1	cuny: 8	cunyvm: 2	cup: 14	cupertino: 1	cupnews: 2	cups: 1	cur: 1	curious: 4	current: 110	
currently: 32	currentlyrunning: 1	curs: 1	curses: 1	cursesbases: 1	cursor: 61	cursorright: 1	cursors: 9	cursory: 1	curt: 30	
curve: 3	cus: 2	custom: 5	customer: 4	customers: 2	customersxr: 1	customised: 1	customizable: 4	customization: 9	customizations: 2	
customize: 3	customizing: 1	cut: 11	cute: 1	cuti: 1	cutnpaste: 1	cutpaste: 1	cutsie: 2	cutting: 4	cuug: 2	
cv: 27	cverond: 1	cvpg: 1	cvpk: 1	cvs: 1	cw: 4	cwa: 4	cwalo: 1	cwapj: 2	cwbackingstore: 1	
cwbackpixel: 1	cwborderpixel: 1	cwc: 2	cwcolormap: 5	cwcolormapcwborderpixel: 1	cwcursor: 1	cwczo: 1	cwdg: 1	cwdontpropagate: 1	cweventmask: 1	
cwhqq: 1	cwi: 9	cwikla: 4	cwis: 2	cwm: 2	cwrj: 1	cwru: 21	cwux: 1	cwv: 1	cxbuf: 1	
cxjfa: 3	cxm: 7	cxmaka: 1	cxmhpvisual: 1	cxo: 2	cxoa: 1	cxolkovi: 1	cxr: 3	cxterm: 6	cxview: 1	
cxviewsun: 1	cxvr: 1	cxxi: 1	cxxq: 2	cy: 1	cybernatic: 1	cyclone: 1	cye: 1	cyop: 1	cypress: 1	
cyqru: 1	cyva: 1	cyw: 1	cywj: 4	cyzb: 1	czl: 1	czlo: 1	d: 148	daemon: 4	daffy: 1	
dahmen: 1	daily: 1	dailyplanet: 10	daimi: 3	dakota: 1	dale: 20	dallas: 3	damaged: 1	damnable: 2	damon: 1	
dan: 11	dana: 1	dangerous: 1	dangling: 2	daniel: 7	danieley: 2	daniels: 9	danny: 3	dans: 1	dark: 8	
darken: 12	darkwing: 1	darmstadt: 4	darpa: 1	dartmouth: 1	darwin: 55	das: 3	dasnews: 120	data: 134	database: 18	
databases: 1	databook: 1	dataentry: 1	datastructures: 1	datasys: 2	date: 142	dated: 1	datefield: 4	datekeys: 4	datenverarbeitung: 2	
dates: 4	datets: 2	daughterboard: 2	dave: 10	daven: 1	davesimp: 2	davewood: 4	daveys: 1	david: 68	davidap: 1	
davidcraft: 6	davidson: 2	dawes: 2	day: 31	days: 16	daytoday: 2	db: 5	dbgwab: 2	dbl: 12	dbohdal: 4	
dbrooks: 2	dbryant: 1	dbs: 1	dbsm: 3	dbuck: 2	dbx: 3	dbxtool: 1	dbxtra: 1	dcc: 4	dce: 1	
dcontour: 1	dcr: 18	dcs: 12	dcv: 1	dcxra: 1	dcxrb: 1	dd: 5	ddepth: 1	ddnetconn: 1	ddsw: 1	
de: 215	dead: 3	deadline: 2	deadlock: 1	deal: 21	dealing: 4	deals: 2	dealy: 39	dear: 7	dearborn: 1	
dearly: 1	death: 7	debug: 7	debugged: 1	debugger: 14	debugging: 8	dec: 84	decdecision: 1	december: 2	decent: 3	
deceptive: 2	decide: 2	decided: 9	deciding: 1	decimal: 1	decision: 2	declaration: 2	declarations: 4	declare: 1	declared: 2	
declaring: 1	decnet: 18	decode: 2	decoders: 1	decoding: 4	decomposecharacterset: 2	decomposecharactersetconst: 2	decomposed: 1	decoration: 11	decorations: 3	
decreases: 1	decrement: 1	decremented: 1	decs: 9	decstation: 7	decstations: 1	decstationunipress: 1	dectermdxterm: 1	decuac: 1	decwindows: 17	
decwrite: 1	decwrl: 18	decwrlexisting: 1	decxtrap: 1	dedicated: 6	deemed: 1	deep: 3	deeper: 3	def: 13	defacto: 1	
defaria: 12	default: 92	defaultcolormapdpy: 2	defaultcolormapofscreen: 2	defaultdepth: 1	defaultdepthofscreen: 1	defaultfontlist: 1	defaultrootwindow: 1	defaultrootwindowdisplay: 1	defaultrootwindowdpy: 5	
defaultrootwindowmydisplay: 4	defaults: 14	defaultscreen: 5	defaultscreendpy: 3	defaultvisualdpy: 1	defaultvisualmydisplay: 1	defaultvisualofscreen: 2	defence: 2	defer: 1	deferexecution: 1	
deficiency: 3	define: 47	defined: 20	defineed: 1	definekey: 13	definekeys: 3	defines: 12	defining: 2	definitely: 10	definition: 16	
definitions: 7	definitive: 2	deforest: 2	deftwmrc: 2	defvar: 1	degrades: 1	degree: 8	degrees: 5	del: 1	delay: 3	
delayed: 1	delays: 1	delco: 1	delcoelect: 3	delete: 13	deleted: 11	deleteordestroy: 1	deleting: 2	delft: 5	delicate: 1	
delivered: 1	delivering: 1	dell: 5	deloura: 2	delphi: 4	delt: 6	delta: 3	deltas: 1	delved: 3	dem: 1	
demand: 1	demands: 1	demarco: 2	demo: 10	demon: 4	demonstrate: 1	demonstrated: 2	demonstrates: 2	demonstrating: 2	demonstration: 2	
demonstrational: 2	demos: 4	demoviewer: 1	demystifying: 1	den: 1	dendrite: 1	denmark: 2	denmarkfreja: 1	dennis: 1	denton: 1	
denver: 1	denville: 1	dep: 2	department: 34	depend: 12	dependend: 1	dependent: 3	depending: 18	depends: 7	deposited: 2	
depository: 1	deprecated: 1	deprecatedreplacementwhen: 1	dept: 36	depth: 53	depths: 1	deptt: 1	depubgnuemacsemacs: 1	der: 25	derek: 20	
derivate: 1	derivates: 4	derivative: 1	derivatives: 1	derived: 3	des: 2	desc: 5	descendants: 1	describe: 4	described: 9	
describes: 8	describing: 4	description: 13	descriptions: 4	descriptor: 12	descriptors: 1	deserves: 4	design: 18	designated: 1	designations: 1	
designed: 11	designer: 1	designers: 3	designing: 6	designs: 1	desirable: 1	desired: 7	desk: 2	deskterm: 1	desktop: 16	
deskviewx: 1	desnre: 1	despair: 1	desperate: 1	desperately: 1	despite: 4	desqviewx: 16	destination: 8	destroy: 13	destroycallbacks: 2	
destroydisplay: 2	destroyed: 13	destroyer: 6	destroying: 4	destroyrec: 2	destroys: 3	destruction: 2	destructor: 8	destructors: 1	detaching: 1	
detail: 26	detailed: 6	detailedn: 2	details: 29	detect: 7	detected: 1	detecting: 2	detects: 4	determination: 2	determine: 37	
determined: 1	determines: 4	determining: 7	detroch: 1	dettwiler: 3	dev: 7	devaudio: 1	devconsole: 4	develop: 5	develope: 1	
developed: 14	developer: 5	developers: 12	developersopen: 1	developing: 8	development: 24	devguide: 17	device: 16	deviceindependent: 1	devices: 4	
devil: 5	devising: 1	devkmem: 1	devloping: 1	devnd: 2	devnull: 12	devon: 2	devoted: 1	devtty: 3	devvax: 1	
dexcontribxgraph: 1	df: 1	dfn: 3	dfoobar: 2	dftsrv: 9	dg: 1	dga: 1	dgac: 4	dgux: 1	dh: 2	
dhuse: 3	dia: 4	diablery: 1	dial: 1	dialect: 1	dialog: 39	dialogbox: 1	dialogshell: 6	dialogwidgetclass: 2	dialup: 1	
diamond: 5	dianetics: 1	diaog: 1	dick: 9	dickinson: 2	dictionary: 9	did: 53	didnt: 21	die: 7	died: 2	
diego: 5	dies: 7	diff: 4	differ: 2	difference: 22	differences: 7	different: 80	differentiate: 1	differently: 4	differs: 4	
difficult: 13	difficulties: 1	difficulty: 1	difficuty: 2	diffs: 3	digibd: 6	digit: 16	digital: 22	digitalequipmentcorporation: 1	digitals: 2	
dik: 2	diku: 1	dim: 1	dimatrix: 4	dimension: 1	dimensions: 1	din: 4	dinah: 1	dinfonts: 1	ding: 1	
dingdong: 1	dino: 1	dipslaying: 1	dir: 8	direct: 10	directcolor: 2	directed: 4	directing: 2	direction: 10	directions: 4	
